MES,CODIGO_OBJETIVO,CONFIGURACION,VIAJES_ORIGINADOS,VIAJES_DESCARGADOS,DIFERENCIA,INDICE_CARGUE_DESCARGUE
202501,8558000,3,0,37,-37,0
202501,8558000,3S2,3,1,2,3
202501,8558000,3S3,3,2,1,1.5
202501,8558000,CA,5,26,-21,0.19
202501,8558001,2,0,11,-11,0
202501,8558001,3,0,6,-6,0
202501,8558001,3S3,0,1,-1,0
202501,8558001,CA,0,1,-1,0
202501,8560000,2,95,119,-24,0.8
202501,8560000,2S2,1,0,1,NA
202501,8560000,2S3,7,13,-6,0.54
202501,8560000,3,3,40,-37,0.07
202501,8560000,3S2,4,10,-6,0.4
202501,8560000,3S2S3,0,1,-1,0
202501,8560000,3S3,44,103,-59,0.43
202501,8560000,3S4,0,1,-1,0
202501,8560000,CA,2,55,-53,0.04
202501,8560002,2,0,2,-2,0
202501,8560002,V2,3,0,3,NA
202501,8560003,2,1,5,-4,0.2
202501,8560003,2S2,1,0,1,NA
202501,8560003,3S2,3,0,3,NA
202501,8560003,3S3,0,5,-5,0
202501,8560003,CA,1,4,-3,0.25
202501,8560004,3S2,0,1,-1,0
202501,8573000,2,104,1078,-974,0.1
202501,8573000,2S2,3,104,-101,0.03
202501,8573000,2S3,0,8,-8,0
202501,8573000,3,3,72,-69,0.04
202501,8573000,3S2,2,85,-83,0.02
202501,8573000,3S3,16,89,-73,0.18
202501,8573000,CA,128,661,-533,0.19
202501,8573000,V2,1,0,1,NA
202501,8573002,2,2,3,-1,0.67
202501,8573002,CA,0,1,-1,0
202501,8573003,2,0,1,-1,0
202501,8573003,2S2,0,1,-1,0
202501,8606000,2,3,55,-52,0.05
202501,8606000,2S2,1,0,1,NA
202501,8606000,2S3,2,0,2,NA
202501,8606000,3,1,0,1,NA
202501,8606000,3S2,1,1,0,1
202501,8606000,3S3,5,14,-9,0.36
202501,8606000,CA,2,34,-32,0.06
202501,8606004,2,0,2,-2,0
202501,8606005,2,0,1,-1,0
202501,8606005,3S3,0,1,-1,0
202501,8606006,3S2,1,0,1,NA
202501,8634000,2,450,435,15,1.03
202501,8634000,2S2,0,4,-4,0
202501,8634000,2S3,13,3,10,4.33
202501,8634000,3,142,14,128,10.14
202501,8634000,3S2,23,16,7,1.44
202501,8634000,3S3,231,413,-182,0.56
202501,8634000,CA,3,106,-103,0.03
202501,8634000,V2,2,0,2,NA
202501,8634000,V3,42,16,26,2.62
202501,8634000,V3R3,0,2,-2,0
202501,8634000,V4,0,1,-1,0
202501,8638000,2,81,739,-658,0.11
202501,8638000,2S2,3,20,-17,0.15
202501,8638000,2S3,2,1,1,2
202501,8638000,3,1,22,-21,0.05
202501,8638000,3S2,1,46,-45,0.02
202501,8638000,3S3,15,120,-105,0.12
202501,8638000,CA,7,182,-175,0.04
202501,8638000,V2,18,2,16,9
202501,8638000,V3,0,2,-2,0
202501,8638001,2,0,6,-6,0
202501,8638002,2,15,9,6,1.67
202501,8638002,3,0,1,-1,0
202501,8638002,3S2,2,0,2,NA
202501,8638002,3S3,1,0,1,NA
202501,8638002,CA,0,3,-3,0
202501,8638004,2,0,1,-1,0
202501,8638004,3S3,0,3,-3,0
202501,8638004,CA,0,8,-8,0
202501,8638005,2,0,1,-1,0
202501,8638006,2,0,5,-5,0
202501,8638006,2S2,0,2,-2,0
202501,8638006,2S3,0,4,-4,0
202501,8675000,2,2,33,-31,0.06
202501,8675000,CA,0,8,-8,0
202501,8685000,2,43,141,-98,0.3
202501,8685000,3,0,21,-21,0
202501,8685000,3S2,0,3,-3,0
202501,8685000,3S3,83,32,51,2.59
202501,8685000,CA,1,60,-59,0.02
202501,8685000,V2,5,0,5,NA
202501,8685000,V3,1,0,1,NA
202501,8758000,2,4358,3419,939,1.27
202501,8758000,2R2,4,3,1,1.33
202501,8758000,2S1,0,23,-23,0
202501,8758000,2S2,49,148,-99,0.33
202501,8758000,2S3,117,147,-30,0.8
202501,8758000,3,126,50,76,2.52
202501,8758000,3S1,1,4,-3,0.25
202501,8758000,3S2,109,314,-205,0.35
202501,8758000,3S3,644,1393,-749,0.46
202501,8758000,CA,2653,879,1774,3.02
202501,8758000,V2,0,45,-45,0
202501,8758000,V3,0,185,-185,0
202501,8758000,V4,0,59,-59,0
202501,8770000,2,5,55,-50,0.09
202501,8770000,2S2,0,1,-1,0
202501,8770000,2S3,0,1,-1,0
202501,8770000,3S2,0,1,-1,0
202501,8770000,3S3,0,2,-2,0
202501,8770000,CA,0,18,-18,0
202501,8832000,2,7,202,-195,0.03
202501,8832000,2S2,5,7,-2,0.71
202501,8832000,2S3,24,29,-5,0.83
202501,8832000,3,0,1,-1,0
202501,8832000,3S2,4,8,-4,0.5
202501,8832000,3S3,40,80,-40,0.5
202501,8832000,3S4,2,1,1,2
202501,8832000,CA,2,64,-62,0.03
202501,8832000,V2,0,1,-1,0
202501,8832000,V3,0,23,-23,0
202501,8832002,2,0,1,-1,0
202501,8832004,2,0,3,-3,0
202501,8832010,2,0,4,-4,0
202501,8849000,2,2,21,-19,0.1
202501,8849000,CA,0,43,-43,0
202501,11001000,2,63426,70409,-6983,0.9
202501,11001000,2B1,13,0,13,NA
202501,11001000,2B2,4,5,-1,0.8
202501,11001000,2R2,94,85,9,1.11
202501,11001000,2R3,206,76,130,2.71
202501,11001000,2S1,59,46,13,1.28
202501,11001000,2S2,6363,8090,-1727,0.79
202501,11001000,2S3,2769,2417,352,1.15
202501,11001000,3,1119,2644,-1525,0.42
202501,11001000,3S1,18,19,-1,0.95
202501,11001000,3S2,4303,6811,-2508,0.63
202501,11001000,3S2S3,4,0,4,NA
202501,11001000,3S3,10563,19503,-8940,0.54
202501,11001000,3S4,25,48,-23,0.52
202501,11001000,4,18,68,-50,0.26
202501,11001000,CA,19686,37397,-17711,0.53
202501,11001000,V2,113,92,21,1.23
202501,11001000,V3,341,522,-181,0.65
202501,11001000,V4,0,39,-39,0
202501,11001001,2,117,66,51,1.77
202501,11001001,2S2,0,3,-3,0
202501,11001001,3S3,8,53,-45,0.15
202501,11001005,2,0,2,-2,0
202501,11001005,CA,1,0,1,NA
202501,11001006,2,12,10,2,1.2
202501,11001006,2S2,3,4,-1,0.75
202501,11001006,2S3,2,0,2,NA
202501,11001006,3S3,0,2,-2,0
202501,11001006,CA,1,0,1,NA
202501,11001008,2S3,0,1,-1,0
202501,13001000,2,11511,13913,-2402,0.83
202501,13001000,2B1,12,4,8,3
202501,13001000,2B2,32,7,25,4.57
202501,13001000,2R2,79,41,38,1.93
202501,13001000,2R3,1,0,1,NA
202501,13001000,2S1,29,15,14,1.93
202501,13001000,2S2,7109,3921,3188,1.81
202501,13001000,2S3,2553,2025,528,1.26
202501,13001000,3,1250,227,1023,5.51
202501,13001000,3S1,42,24,18,1.75
202501,13001000,3S2,4508,2402,2106,1.88
202501,13001000,3S2S3,1,0,1,NA
202501,13001000,3S3,18638,14046,4592,1.33
202501,13001000,3S4,59,11,48,5.36
202501,13001000,4,21,12,9,1.75
202501,13001000,CA,2124,3216,-1092,0.66
202501,13001000,V2,0,60,-60,0
202501,13001000,V3,97,1,96,97
202501,13001001,2,1,4,-3,0.25
202501,13001001,2S3,2,0,2,NA
202501,13001001,3S2,0,1,-1,0
202501,13001001,3S3,0,4,-4,0
202501,13001001,CA,0,1,-1,0
202501,13001002,2,0,1,-1,0
202501,13001002,3S2,0,2,-2,0
202501,13001002,3S3,0,2,-2,0
202501,13001002,3S4,1,1,0,1
202501,13001003,2,5,40,-35,0.12
202501,13001003,2S2,0,5,-5,0
202501,13001003,3,1,6,-5,0.17
202501,13001003,3S2,1,3,-2,0.33
202501,13001003,3S3,2,1,1,2
202501,13001003,3S4,0,1,-1,0
202501,13001003,CA,11,11,0,1
202501,13001004,2,57,58,-1,0.98
202501,13001004,2S2,0,2,-2,0
202501,13001004,2S3,0,2,-2,0
202501,13001004,3,1,4,-3,0.25
202501,13001004,3S2,2,4,-2,0.5
202501,13001004,3S3,5,15,-10,0.33
202501,13001004,3S4,1,0,1,NA
202501,13001004,CA,2,12,-10,0.17
202501,13001004,V2,7,0,7,NA
202501,13001005,2,0,1,-1,0
202501,13001008,2,2,4,-2,0.5
202501,13001008,2S2,0,1,-1,0
202501,13001008,3S3,0,1,-1,0
202501,13001009,2,84,19,65,4.42
202501,13001009,2B1,1,0,1,NA
202501,13001009,2S1,1,0,1,NA
202501,13001009,2S2,97,3,94,32.33
202501,13001009,2S3,11,0,11,NA
202501,13001009,3,5,0,5,NA
202501,13001009,3S2,15,1,14,15
202501,13001009,3S3,183,28,155,6.54
202501,13001009,CA,1,31,-30,0.03
202501,13001010,2,15,33,-18,0.45
202501,13001010,2S2,0,1,-1,0
202501,13001010,3,1,0,1,NA
202501,13001010,3S2,0,2,-2,0
202501,13001010,3S3,5,7,-2,0.71
202501,13001010,CA,1,15,-14,0.07
202501,13001012,2,2,5,-3,0.4
202501,13001013,2,1,2,-1,0.5
202501,13001015,2,0,10,-10,0
202501,13001015,3S3,10,1,9,10
202501,13001019,2,14,10,4,1.4
202501,13001019,3,0,1,-1,0
202501,13001019,3S2,0,1,-1,0
202501,13001019,3S4,1,0,1,NA
202501,13001020,2,2,5,-3,0.4
202501,13001020,3S4,1,0,1,NA
202501,13001020,CA,0,6,-6,0
202501,13001025,3S2,2,1,1,2
202501,13001025,3S3,3,2,1,1.5
202501,13001029,2,13,61,-48,0.21
202501,13001029,3,0,12,-12,0
202501,13001029,3S2,0,8,-8,0
202501,13001029,3S3,8,5,3,1.6
202501,13001029,3S4,1,0,1,NA
202501,13001029,CA,0,1,-1,0
202501,13006000,2,1,6,-5,0.17
202501,13006000,3,0,3,-3,0
202501,13006000,3S2,0,1,-1,0
202501,13006000,3S3,0,6,-6,0
202501,13006000,CA,0,1,-1,0
202501,13006005,2,0,1,-1,0
202501,13006008,2,0,4,-4,0
202501,13006035,2,0,1,-1,0
202501,13030000,3,0,1,-1,0
202501,13042000,2,3,8,-5,0.38
202501,13042000,3S3,2,6,-4,0.33
202501,13042000,CA,0,2,-2,0
202501,13042000,V3,0,1,-1,0
202501,13052000,2,542,568,-26,0.95
202501,13052000,2R2,0,1,-1,0
202501,13052000,2S2,0,21,-21,0
202501,13052000,2S3,11,115,-104,0.1
202501,13052000,3,272,84,188,3.24
202501,13052000,3S2,148,25,123,5.92
202501,13052000,3S3,141,423,-282,0.33
202501,13052000,3S4,1,0,1,NA
202501,13052000,CA,571,161,410,3.55
202501,13052000,V2,8,0,8,NA
202501,13052001,2,0,1,-1,0
202501,13052001,3S3,0,1,-1,0
202501,13052002,2,41,40,1,1.02
202501,13052002,2S2,1,0,1,NA
202501,13052002,2S3,5,0,5,NA
202501,13052002,3,1,8,-7,0.12
202501,13052002,3S2,4,0,4,NA
202501,13052002,3S3,11,3,8,3.67
202501,13052002,CA,1,10,-9,0.1
202501,13052003,2,1,0,1,NA
202501,13052004,2,37,1,36,37
202501,13052004,2S2,6,0,6,NA
202501,13052004,2S3,29,0,29,NA
202501,13052004,3,0,114,-114,0
202501,13062000,2,128,19,109,6.74
202501,13062000,2S3,6,0,6,NA
202501,13062000,3,0,2,-2,0
202501,13062000,CA,0,30,-30,0
202501,13074000,2,4,9,-5,0.44
202501,13074000,3,0,16,-16,0
202501,13074000,CA,0,5,-5,0
202501,13140000,2,7,134,-127,0.05
202501,13140000,3,0,10,-10,0
202501,13140000,3S2,1,0,1,NA
202501,13140000,3S3,2,2,0,1
202501,13140000,CA,1,120,-119,0.01
202501,13140002,2,1,0,1,NA
202501,13140004,3S3,0,2,-2,0
202501,13160000,2,1,45,-44,0.02
202501,13160000,2S2,1,1,0,1
202501,13160000,2S3,0,1,-1,0
202501,13160000,3,1,6,-5,0.17
202501,13160000,3S2,4,4,0,1
202501,13160000,3S3,33,7,26,4.71
202501,13160000,3S4,1,0,1,NA
202501,13160000,CA,3,13,-10,0.23
202501,13160000,V3,0,3,-3,0
202501,13188000,2,1,3,-2,0.33
202501,13188000,2S2,3,0,3,NA
202501,13188000,3,0,10,-10,0
202501,13188000,3S1,4,0,4,NA
202501,13188000,3S2,4,2,2,2
202501,13188000,3S3,13,2,11,6.5
202501,13188000,CA,0,1,-1,0
202501,13212000,2,1,11,-10,0.09
202501,13212000,3,0,2,-2,0
202501,13212000,3S2,0,1,-1,0
202501,13212000,3S3,1,3,-2,0.33
202501,13212000,CA,0,1,-1,0
202501,13212005,2,0,1,-1,0
202501,13212005,2S2,0,1,-1,0
202501,13212005,3S3,0,1,-1,0
202501,13212006,CA,0,1,-1,0
202501,13212009,2,1,4,-3,0.25
202501,13212009,3,0,1,-1,0
202501,13222000,2,5,15,-10,0.33
202501,13222000,2S2,4,8,-4,0.5
202501,13222000,2S3,1,2,-1,0.5
202501,13222000,3,3,3,0,1
202501,13222000,3S2,1,1,0,1
202501,13222000,3S3,73,85,-12,0.86
202501,13222000,CA,0,28,-28,0
202501,13222000,V2,3,0,3,NA
202501,13244000,2,53,287,-234,0.18
202501,13244000,2S2,1,0,1,NA
202501,13244000,2S3,0,5,-5,0
202501,13244000,3,1,25,-24,0.04
202501,13244000,3S2,1,1,0,1
202501,13244000,3S3,54,63,-9,0.86
202501,13244000,CA,27,100,-73,0.27
202501,13244005,2,2,0,2,NA
202501,13244007,2,0,1,-1,0
202501,13244013,3,0,1,-1,0
202501,13244014,2S3,0,1,-1,0
202501,13248000,2,0,7,-7,0
202501,13268000,2,0,1,-1,0
202501,13268019,2,0,6,-6,0
202501,13300000,2,1,4,-3,0.25
202501,13300000,3,0,10,-10,0
202501,13300000,3S3,0,19,-19,0
202501,13430000,2,221,788,-567,0.28
202501,13430000,2B2,0,16,-16,0
202501,13430000,2R2,0,3,-3,0
202501,13430000,2R3,0,1,-1,0
202501,13430000,2S2,2,9,-7,0.22
202501,13430000,2S3,2,10,-8,0.2
202501,13430000,3,91,73,18,1.25
202501,13430000,3S2,5,18,-13,0.28
202501,13430000,3S3,127,307,-180,0.41
202501,13430000,CA,7,152,-145,0.05
202501,13430013,2,1,1,0,1
202501,13430017,2,0,2,-2,0
202501,13430017,3S3,0,14,-14,0
202501,13430017,CA,0,5,-5,0
202501,13430032,2S2,0,1,-1,0
202501,13430032,CA,0,1,-1,0
202501,13433000,2,72,56,16,1.29
202501,13433000,3,0,11,-11,0
202501,13433000,3S2,1,0,1,NA
202501,13433000,3S3,0,17,-17,0
202501,13433000,CA,1,8,-7,0.12
202501,13433000,V2,4,0,4,NA
202501,13433003,2,15,9,6,1.67
202501,13433003,CA,5,2,3,2.5
202501,13433004,2,0,3,-3,0
202501,13440000,3,0,7,-7,0
202501,13440000,3S3,0,1,-1,0
202501,13442000,2,79,167,-88,0.47
202501,13442000,2B2,0,1,-1,0
202501,13442000,2R2,0,1,-1,0
202501,13442000,2S2,14,4,10,3.5
202501,13442000,2S3,78,0,78,NA
202501,13442000,3,0,1,-1,0
202501,13442000,3S3,78,72,6,1.08
202501,13442000,CA,0,59,-59,0
202501,13442000,V2,2,0,2,NA
202501,13458000,3,0,12,-12,0
202501,13458000,3S2,1,0,1,NA
202501,13468000,2,30,283,-253,0.11
202501,13468000,2B2,0,2,-2,0
202501,13468000,2R2,0,7,-7,0
202501,13468000,2S2,0,1,-1,0
202501,13468000,3,4,18,-14,0.22
202501,13468000,3S3,0,22,-22,0
202501,13468000,CA,0,57,-57,0
202501,13468023,CA,0,4,-4,0
202501,13468024,2,0,1,-1,0
202501,13468028,2,0,31,-31,0
202501,13468040,2,0,3,-3,0
202501,13468040,CA,0,1,-1,0
202501,13473000,2,12,8,4,1.5
202501,13473000,3,0,1,-1,0
202501,13473000,3S3,1,4,-3,0.25
202501,13473000,3S4,0,1,-1,0
202501,13490000,2,0,5,-5,0
202501,13490000,3,1,0,1,NA
202501,13490000,3S2,0,2,-2,0
202501,13490000,3S3,0,6,-6,0
202501,13549000,3S2,0,2,-2,0
202501,13549015,2,0,3,-3,0
202501,13549015,2S3,1,1,0,1
202501,13580000,2,2,3,-1,0.67
202501,13580000,3,0,2,-2,0
202501,13580000,3S2,1,0,1,NA
202501,13580000,3S3,34,12,22,2.83
202501,13580000,CA,1,0,1,NA
202501,13580000,V3R3,4,0,4,NA
202501,13580005,CA,0,2,-2,0
202501,13600000,2,0,13,-13,0
202501,13600000,3S3,0,8,-8,0
202501,13600000,CA,0,4,-4,0
202501,13600001,2,0,3,-3,0
202501,13600001,2S3,1,0,1,NA
202501,13600001,3,0,2,-2,0
202501,13600001,3S2,0,1,-1,0
202501,13600001,3S3,1,0,1,NA
202501,13620000,2,0,2,-2,0
202501,13620000,3S2,1,1,0,1
202501,13620000,CA,0,5,-5,0
202501,13647000,2,9,15,-6,0.6
202501,13647000,3,0,1,-1,0
202501,13647000,CA,0,2,-2,0
202501,13650000,2,0,2,-2,0
202501,13650000,3,0,2,-2,0
202501,13650000,3S2,0,1,-1,0
202501,13650000,CA,0,3,-3,0
202501,13650005,2S3,1,0,1,NA
202501,13654000,2,13,50,-37,0.26
202501,13654000,3S2,0,1,-1,0
202501,13654000,3S3,2,7,-5,0.29
202501,13654000,CA,0,4,-4,0
202501,13655000,2,2,3,-1,0.67
202501,13655000,3,0,5,-5,0
202501,13655000,3S2,0,1,-1,0
202501,13655003,2S3,0,4,-4,0
202501,13657000,2,109,91,18,1.2
202501,13657000,2S3,10,0,10,NA
202501,13657000,3,0,8,-8,0
202501,13657000,3S2,1,0,1,NA
202501,13657000,3S3,0,50,-50,0
202501,13657000,CA,2,15,-13,0.13
202501,13657005,2,0,1,-1,0
202501,13667000,2,4,26,-22,0.15
202501,13667000,3,0,22,-22,0
202501,13667000,CA,0,1,-1,0
202501,13670000,2,5,119,-114,0.04
202501,13670000,2R3,0,2,-2,0
202501,13670000,2S3,0,1,-1,0
202501,13670000,3,5,28,-23,0.18
202501,13670000,3S2,1,1,0,1
202501,13670000,3S3,68,39,29,1.74
202501,13670000,CA,1,21,-20,0.05
202501,13670000,V3,0,2,-2,0
202501,13670004,2,0,2,-2,0
202501,13673000,2,47,114,-67,0.41
202501,13673000,2S2,4,5,-1,0.8
202501,13673000,2S3,5,1,4,5
202501,13673000,3,0,2,-2,0
202501,13673000,3S2,0,1,-1,0
202501,13673000,3S3,5,3,2,1.67
202501,13673000,CA,3,19,-16,0.16
202501,13673003,3S3,5,1,4,5
202501,13673003,CA,17,17,0,1
202501,13673005,2,1,2,-1,0.5
202501,13673005,3,0,1,-1,0
202501,13673005,3S2,0,3,-3,0
202501,13673005,CA,0,1,-1,0
202501,13673005,V2,0,1,-1,0
202501,13683000,2,113,198,-85,0.57
202501,13683000,2S3,4,1,3,4
202501,13683000,3S2,0,1,-1,0
202501,13683000,3S3,3,8,-5,0.38
202501,13683000,CA,1,17,-16,0.06
202501,13683000,V2,4,1,3,4
202501,13683000,V3,0,1,-1,0
202501,13688000,2,5,209,-204,0.02
202501,13688000,3,1,21,-20,0.05
202501,13688000,3S2,0,1,-1,0
202501,13688000,3S3,0,64,-64,0
202501,13688000,CA,25,58,-33,0.43
202501,13688000,V2,0,1,-1,0
202501,13688000,V3,0,12,-12,0
202501,13744000,2,2,9,-7,0.22
202501,13744000,2S3,0,1,-1,0
202501,13744000,3,0,10,-10,0
202501,13744000,3S2,0,2,-2,0
202501,13744000,3S3,0,12,-12,0
202501,13744000,CA,0,1,-1,0
202501,13760000,2,3,8,-5,0.38
202501,13760000,CA,18,26,-8,0.69
202501,13780000,2,1,2,-1,0.5
202501,13780000,3,0,1,-1,0
202501,13780000,3S2,0,1,-1,0
202501,13780000,3S3,0,3,-3,0
202501,13780023,CA,1,0,1,NA
202501,13810000,2,0,3,-3,0
202501,13810000,3,0,12,-12,0
202501,13810000,3S3,0,1,-1,0
202501,13810011,3,0,1,-1,0
202501,13836000,2,665,1012,-347,0.66
202501,13836000,2S2,98,26,72,3.77
202501,13836000,2S3,53,140,-87,0.38
202501,13836000,3,11,64,-53,0.17
202501,13836000,3S2,235,189,46,1.24
202501,13836000,3S3,433,362,71,1.2
202501,13836000,3S4,0,1,-1,0
202501,13836000,4,0,1,-1,0
202501,13836000,CA,15,316,-301,0.05
202501,13836000,V2,30,0,30,NA
202501,13836003,2S3,0,1,-1,0
202501,13836003,3,0,1,-1,0
202501,13836003,3S3,0,3,-3,0
202501,13838000,2,100,107,-7,0.93
202501,13838000,2R2,0,8,-8,0
202501,13838000,2S2,120,9,111,13.33
202501,13838000,2S3,18,14,4,1.29
202501,13838000,3,1,6,-5,0.17
202501,13838000,3S2,355,287,68,1.24
202501,13838000,3S3,151,74,77,2.04
202501,13838000,3S4,2,1,1,2
202501,13838000,CA,5,20,-15,0.25
202501,13838001,2,6,7,-1,0.86
202501,13873000,2,3,57,-54,0.05
202501,13873000,2S3,1,0,1,NA
202501,13873000,3S2,0,1,-1,0
202501,13873000,3S3,0,11,-11,0
202501,13873000,CA,0,35,-35,0
202501,13873000,V2,1,0,1,NA
202501,13873001,2,1,0,1,NA
202501,13873002,2,0,1,-1,0
202501,13894000,2,67,43,24,1.56
202501,13894000,3S2,0,1,-1,0
202501,13894000,3S3,43,18,25,2.39
202501,13894000,CA,1,8,-7,0.12
202501,15001000,2,1596,2991,-1395,0.53
202501,15001000,2R2,0,9,-9,0
202501,15001000,2R3,0,17,-17,0
202501,15001000,2S2,8,178,-170,0.04
202501,15001000,2S3,9,43,-34,0.21
202501,15001000,3,20,142,-122,0.14
202501,15001000,3S2,88,183,-95,0.48
202501,15001000,3S3,383,864,-481,0.44
202501,15001000,3S4,0,1,-1,0
202501,15001000,4,0,3,-3,0
202501,15001000,CA,1064,1177,-113,0.9
202501,15001000,V2,1,0,1,NA
202501,15001000,V3,0,203,-203,0
202501,15001007,2,0,6,-6,0
202501,15001007,2S2,0,7,-7,0
202501,15001007,3S3,0,1,-1,0
202501,15022000,2,0,2,-2,0
202501,15047000,2,2,26,-24,0.08
202501,15047000,3S2,0,1,-1,0
202501,15047000,CA,25,52,-27,0.48
202501,15047000,V3,0,1,-1,0
202501,15047004,2,0,2,-2,0
202501,15047007,2,0,1,-1,0
202501,15047007,3S2,0,1,-1,0
202501,15047010,2,0,21,-21,0
202501,15051000,2,1,19,-18,0.05
202501,15051000,3S2,0,1,-1,0
202501,15051000,3S3,8,4,4,2
202501,15051000,4,16,0,16,NA
202501,15051000,CA,0,6,-6,0
202501,15051000,V3,89,0,89,NA
202501,15051000,V4,147,0,147,NA
202501,15087000,2,3,99,-96,0.03
202501,15087000,3,0,2,-2,0
202501,15087000,3S2,9,1,8,9
202501,15087000,3S3,1,10,-9,0.1
202501,15087000,CA,1,9,-8,0.11
202501,15090000,2,0,1,-1,0
202501,15092000,2,0,1,-1,0
202501,15092000,CA,0,1,-1,0
202501,15097000,2,0,15,-15,0
202501,15097000,CA,0,3,-3,0
202501,15104000,2,3,23,-20,0.13
202501,15104000,3S2,0,2,-2,0
202501,15104000,3S3,32,2,30,16
202501,15104000,CA,0,14,-14,0
202501,15106000,2,1,5,-4,0.2
202501,15106000,3S3,12,0,12,NA
202501,15106000,CA,0,1,-1,0
202501,15109000,2,1,4,-3,0.25
202501,15109000,CA,0,4,-4,0
202501,15109001,CA,0,4,-4,0
202501,15109002,CA,0,2,-2,0
202501,15114000,2,3,1,2,3
202501,15131000,2,0,1,-1,0
202501,15131000,2S2,0,1,-1,0
202501,15131000,3S2,1,0,1,NA
202501,15131000,3S3,1,0,1,NA
202501,15135000,2,0,3,-3,0
202501,15135000,CA,0,2,-2,0
202501,15162000,2,5,9,-4,0.56
202501,15162000,CA,0,2,-2,0
202501,15172000,2,0,10,-10,0
202501,15172000,CA,0,2,-2,0
202501,15176000,2,50,668,-618,0.07
202501,15176000,2R3,0,1,-1,0
202501,15176000,3,0,7,-7,0
202501,15176000,3S2,2,6,-4,0.33
202501,15176000,3S3,169,335,-166,0.5
202501,15176000,CA,15,296,-281,0.05
202501,15176000,V2,0,2,-2,0
202501,15176000,V3,0,2,-2,0
202501,15180000,2,0,10,-10,0
202501,15180000,3,0,1,-1,0
202501,15180000,CA,2,2,0,1
202501,15183000,2,0,14,-14,0
202501,15183000,CA,0,26,-26,0
202501,15185000,2,0,19,-19,0
202501,15185000,2S3,1,1,0,1
202501,15185000,3S3,2,1,1,2
202501,15185000,CA,0,1,-1,0
202501,15187000,2,0,1,-1,0
202501,15187000,CA,0,2,-2,0
202501,15189000,2,12,3,9,4
202501,15189000,3S3,0,1,-1,0
202501,15189000,CA,0,1,-1,0
202501,15204000,2,0,35,-35,0
202501,15204000,3S3,0,2,-2,0
202501,15204000,CA,2,11,-9,0.18
202501,15212000,2,0,2,-2,0
202501,15215000,2,7,10,-3,0.7
202501,15215000,3S2,3,0,3,NA
202501,15215000,3S3,315,0,315,NA
202501,15215000,CA,1,2,-1,0.5
202501,15218000,2,0,5,-5,0
202501,15218000,3S3,3,0,3,NA
202501,15223000,2,0,15,-15,0
202501,15223000,3S3,1,3,-2,0.33
202501,15224000,2,0,4,-4,0
202501,15224000,3S3,1,0,1,NA
202501,15224000,CA,0,1,-1,0
202501,15232000,CA,0,1,-1,0
202501,15232001,2,0,1,-1,0
202501,15236000,2,0,3,-3,0
202501,15236000,CA,0,1,-1,0
202501,15238000,2,1295,1636,-341,0.79
202501,15238000,2R2,0,2,-2,0
202501,15238000,2R3,0,9,-9,0
202501,15238000,2S2,4,40,-36,0.1
202501,15238000,2S3,2,36,-34,0.06
202501,15238000,3,102,82,20,1.24
202501,15238000,3S1,0,1,-1,0
202501,15238000,3S2,15,91,-76,0.16
202501,15238000,3S3,654,701,-47,0.93
202501,15238000,3S4,0,1,-1,0
202501,15238000,4,0,2,-2,0
202501,15238000,CA,552,592,-40,0.93
202501,15238000,V2,9,0,9,NA
202501,15238000,V3,0,3,-3,0
202501,15238002,2,0,2,-2,0
202501,15238011,2,0,19,-19,0
202501,15238012,3S3,3,0,3,NA
202501,15244000,2,0,15,-15,0
202501,15244000,CA,0,1,-1,0
202501,15248000,2,0,5,-5,0
202501,15248000,CA,16,18,-2,0.89
202501,15248004,2,0,1,-1,0
202501,15272000,2,0,18,-18,0
202501,15272000,3S3,0,2,-2,0
202501,15272000,CA,0,3,-3,0
202501,15276000,2,1,8,-7,0.12
202501,15276000,CA,0,1,-1,0
202501,15293000,2,1,9,-8,0.11
202501,15293000,CA,0,2,-2,0
202501,15296000,2,0,6,-6,0
202501,15296000,CA,0,3,-3,0
202501,15299000,2,37,187,-150,0.2
202501,15299000,2R3,0,1,-1,0
202501,15299000,3,0,22,-22,0
202501,15299000,3S3,0,1,-1,0
202501,15299000,CA,25,57,-32,0.44
202501,15317000,2,0,3,-3,0
202501,15322000,2,9,174,-165,0.05
202501,15322000,2R3,0,3,-3,0
202501,15322000,3,2,5,-3,0.4
202501,15322000,CA,1,13,-12,0.08
202501,15322008,2,0,7,-7,0
202501,15322008,3,1,3,-2,0.33
202501,15322008,CA,0,13,-13,0
202501,15325000,2,0,10,-10,0
202501,15325000,CA,0,1,-1,0
202501,15332000,2,1,4,-3,0.25
202501,15332005,2,0,14,-14,0
202501,15332005,3S3,0,2,-2,0
202501,15362000,2,0,6,-6,0
202501,15362000,CA,0,4,-4,0
202501,15367000,2,0,3,-3,0
202501,15367000,3S2,0,2,-2,0
202501,15367000,3S3,0,2,-2,0
202501,15367000,CA,0,1,-1,0
202501,15368000,2,1,2,-1,0.5
202501,15377000,2,0,2,-2,0
202501,15377000,3S2,0,1,-1,0
202501,15377000,3S3,0,2,-2,0
202501,15380000,2,0,53,-53,0
202501,15380000,CA,0,3,-3,0
202501,15401000,2,0,4,-4,0
202501,15401000,CA,0,1,-1,0
202501,15403000,2,0,11,-11,0
202501,15407000,2,13,209,-196,0.06
202501,15407000,2S3,1,0,1,NA
202501,15407000,3,3,25,-22,0.12
