MES,RUTA_CONFIGURACION,VALOR_MERCADO,UTILIZACION_MERCADO,NUM_VIAJES_MERCADO,VALOR_REMESAS,UTILIZACION_REMESAS,NUM_VIAJES_REMESAS, VALOR_PROMEDIO_MERCADO ,RUTA_ANALISIS,CONFIGURACION_ANALISIS,CODIGO_ORIGEN,CODIGO_DESTINO
202503,19001000-13001000-3S3,9233616.889,0.92996841,1,9364378.68,0.9444,25,9870798.401,19001000-13001000,3S3,19001000,13001000
202503,19001000-17001000-3S3,4023333.333,1,1,4023333.333,0.983333333,3,4264733.333,19001000-17001000,3S3,19001000,17001000
202503,19001000-17174000-3S3,4052750,1,1,4052750,1.01,2,4295915,19001000-17174000,3S3,19001000,17174000
202503,19001000-19142000-3S2,1300000,0.435483871,1,1300000,0.44,1,1378000,19001000-19142000,3S2,19001000,19142000
202503,19001000-19256000-3S2,1500000,0.631290323,1,1500000,0.63,1,1590000,19001000-19256000,3S2,19001000,19256000
202503,19001000-19532000-3,1500000,1.125,1,1500000,0.62,1,1590000,19001000-19532000,3,19001000,19532000
202503,19001000-19532000-3S2,1100000,0.451612903,1,1100000,0.45,1,1166000,19001000-19532000,3S2,19001000,19532000
202503,19001000-19532013-3S3,2800000,1.029411765,1,2800000,1.03,1,2968000,19001000-19532013,3S3,19001000,19532013
202503,19001000-19698000-3S3,1250000,0.794117647,1,1250000,0.795,2,1325000,19001000-19698000,3S3,19001000,19698000
202503,19001000-20060000-3S3,10000000,0.720588235,1,10000000,0.72,2,10600000,19001000-20060000,3S3,19001000,20060000
202503,19001000-25286000-3S3,5525000,1,1,5525000,0.966666667,3,5856500,19001000-25286000,3S3,19001000,25286000
202503,19001000-25754000-3S3,5508000,1,1,5508000,0.94,1,5838480,19001000-25754000,3S3,19001000,25754000
202503,19001000-25899000-2S2,3000000,0.636363636,1,3000000,0.64,1,3180000,19001000-25899000,2S2,19001000,25899000
202503,19001000-41001000-3S2,3500000,0.516129032,1,3500000,0.52,1,3710000,19001000-41001000,3S2,19001000,41001000
202503,19001000-41006000-3S3,3800000,1.029411765,1,3800000,1.03,1,4028000,19001000-41006000,3S3,19001000,41006000
202503,19001000-41524000-3S3,3906797.2,1,1,3885436.4,0.981,10,4127619.563,19001000-41524000,3S3,19001000,41524000
202503,19001000-41551000-3S3,3264062.5,0.735294118,2,3283203,0.74,2,3472079.608,19001000-41551000,3S3,19001000,41551000
202503,19001000-47001000-3S3,9966000,0.571823529,1,9966000,0.57,1,10563960,19001000-47001000,3S3,19001000,47001000
202503,19001000-5001000-3S2,4500000,0.483870968,1,4500000,0.48,1,4770000,19001000-5001000,3S2,19001000,5001000
202503,19001000-5001000-3S3,4800000,1.039294118,1,4750000,1.035,2,5056200,19001000-5001000,3S3,19001000,5001000
202503,19001000-52001000-3,3800920,1.4225,1,3800920,1.42,1,4028975.2,19001000-52001000,3,19001000,52001000
202503,19001000-52001000-3S2,8000000,0.580645161,1,8000000,0.58,1,8480000,19001000-52001000,3S2,19001000,52001000
202503,19001000-52356000-3,2750000,1.0875,1,2750000,1.085,2,2915000,19001000-52356000,3,19001000,52356000
202503,19001000-5266000-2S2,4410000,0.695454545,1,NA,NA,NA,4674600,19001000-5266000,2S2,19001000,5266000
202503,19001000-52835000-3,4896742.5,1.307917969,2,5116535.375,1.36125,8,5330335.319,19001000-52835000,3,19001000,52835000
202503,19001000-52835000-3S3,7326483.333,1.002215686,1,7360542,1.003333333,3,7787733.645,19001000-52835000,3S3,19001000,52835000
202503,19001000-5380000-3S3,2500000,0.970588235,1,2500000,0.97,2,2650000,19001000-5380000,3S3,19001000,5380000
202503,19001000-63001000-3S3,3182983.333,1.011254902,1,3428950,1.04,1,3530397.133,19001000-63001000,3S3,19001000,63001000
202503,19001000-63594000-3S3,3100000,1.039294118,1,3350000,1.04,3,3445000,19001000-63594000,3S3,19001000,63594000
202503,19001000-66001000-3S3,3570000,1,1,3570000,0.96,1,3784200,19001000-66001000,3S3,19001000,66001000
202503,19001000-73001000-3S2,8000000,0.64516129,1,8000000,0.65,1,8480000,19001000-73001000,3S2,19001000,73001000
202503,19001000-73001000-3S3,4274375,1.034558824,1,4274375,1.04,4,4530837.5,19001000-73001000,3S3,19001000,73001000
202503,19001000-73408000-3S3,5000000,0.882352941,1,5000000,0.88,1,5300000,19001000-73408000,3S3,19001000,73408000
202503,19001000-76001000-3S2,1500000,0.903225806,1,1500000,0.9,1,1590000,19001000-76001000,3S2,19001000,76001000
202503,19001000-76001000-3S3,2000000,0.470588235,1,2000000,0.47,1,2120000,19001000-76001000,3S3,19001000,76001000
202503,19001000-76109000-3S3,2823766.522,0.942055147,1,2817299.13,0.900434783,23,2989079.252,19001000-76109000,3S3,19001000,76109000
202503,19001000-76147000-3S3,3598900,1,1,3598900,1,2,3814834,19001000-76147000,3S3,19001000,76147000
202503,19001000-76364013-3,1250000,0.6875,1,1250000,0.69,1,1325000,19001000-76364013,3,19001000,76364013
202503,19001000-76892000-2S2,1000000,0.318181818,1,1000000,0.32,1,1060000,19001000-76892000,2S2,19001000,76892000
202503,19001000-76892000-3S3,1150000,0.631686275,3,2100000,0.44,1,1823200,19001000-76892000,3S3,19001000,76892000
202503,19001000-85010000-3S3,8900000,0.832352941,1,8900000,0.83,1,9434000,19001000-85010000,3S3,19001000,85010000
202503,19001000-86865000-3S3,4500000,1.029411765,1,4500000,1.03,1,4770000,19001000-86865000,3S3,19001000,86865000
202503,19075000-85250000-3S3,8160000,1,1,8160000,1,1,8649600,19075000-85250000,3S3,19075000,85250000
202503,19100000-19001000-3S2,7000000,0.516129032,1,7000000,0.52,1,7420000,19100000-19001000,3S2,19100000,19001000
202503,19142000-11001000-3,4814250,1.02734375,2,4825333.333,0.982222222,9,5110154,19142000-11001000,3,19142000,11001000
202503,19142000-11001000-3S2,6295000,0.562903226,2,6613333.333,0.48,3,6875160,19142000-11001000,3S2,19142000,11001000
202503,19142000-11001000-3S3,4179795.548,0.979261771,14,4990153.083,0.999166667,24,4945970.673,19142000-11001000,3S3,19142000,11001000
202503,19142000-11001001-3S3,4650006.25,1,1,4650006.25,1,4,4929006.625,19142000-11001001,3S3,19142000,11001001
202503,19142000-13001000-2S2,7800000,0.727272727,1,7800000,0.73,1,8268000,19142000-13001000,2S2,19142000,13001000
202503,19142000-13001000-3S3,4518750,0.841352941,4,9145454.545,0.941818182,11,7732459.091,19142000-13001000,3S3,19142000,13001000
202503,19142000-13836000-2S2,7800000,0.727272727,1,7800000,0.73,1,8268000,19142000-13836000,2S2,19142000,13836000
202503,19142000-13836000-3S3,8200000,1,1,8200000,1,1,8692000,19142000-13836000,3S3,19142000,13836000
202503,19142000-13838000-3S2,7800000,1.096774194,1,7800000,1.1,1,8268000,19142000-13838000,3S2,19142000,13838000
202503,19142000-15001000-3,4000000,1.0625,1,4000000,1.06,1,4240000,19142000-15001000,3,19142000,15001000
202503,19142000-19001000-3S2,500000,0.619741935,2,1000000,0.39,1,848000,19142000-19001000,3S2,19142000,19001000
202503,19142000-19698000-2S3,1600000,0.592592593,1,1600000,0.59,1,1696000,19142000-19698000,2S3,19142000,19698000
202503,19142000-20001000-3,6200000,0.9375,1,NA,NA,NA,6572000,19142000-20001000,3,19142000,20001000
202503,19142000-20001000-3S3,6684061.667,0.977941176,4,9635684.5,0.96625,8,8962337.489,19142000-20001000,3S3,19142000,20001000
202503,19142000-23001000-3S3,10966666.67,1.029411765,2,10850000,1.03,4,11550466.67,19142000-23001000,3S3,19142000,23001000
202503,19142000-25126000-2S2,3900000,0.454545455,1,3900000,0.45,3,4134000,19142000-25126000,2S2,19142000,25126000
202503,19142000-25126000-3S3,3001284,1.001838235,2,6002568,1,1,5090177.664,19142000-25126000,3S3,19142000,25126000
202503,19142000-25214000-3S3,2275000,0.963235294,4,4700000,0.97,1,3953800,19142000-25214000,3S3,19142000,25214000
202503,19142000-25286000-3S3,2225000,0.90970098,2,4450000,1,2,3773600,19142000-25286000,3S3,19142000,25286000
202503,19142000-25320000-3S3,6155100,0.926470588,2,6227040,0.952,5,6570159.84,19142000-25320000,3S3,19142000,25320000
202503,19142000-25377003-3S3,4366666.667,1,1,4366666.667,1.01,3,4628666.667,19142000-25377003,3S3,19142000,25377003
202503,19142000-25430000-2S2,3050000,0.454545455,1,3050000,0.45,4,3233000,19142000-25430000,2S2,19142000,25430000
202503,19142000-25473000-3S3,2515852.667,1.007352941,3,3963769.333,1.015,6,3587678.827,19142000-25473000,3S3,19142000,25473000
202503,19142000-25817000-3S3,5111407.407,0.787878788,3,5119833.333,0.996666667,12,5423450.741,19142000-25817000,3S3,19142000,25817000
202503,19142000-44430000-3S3,11550000,1.029411765,1,11550000,1.03,1,12243000,19142000-44430000,3S3,19142000,44430000
202503,19142000-47001000-3S3,8599166.667,1.004901961,2,8956666.667,1.01,6,9342486.667,19142000-47001000,3S3,19142000,47001000
202503,19142000-47189000-3,6250000,1,1,6250000,1,1,6625000,19142000-47189000,3,19142000,47189000
202503,19142000-47189000-3S3,8581300,0.882352941,1,8581300,0.88,1,9096178,19142000-47189000,3S3,19142000,47189000
202503,19142000-50001000-3S3,3150000,0.927921569,2,6300000,1.03,1,5342400,19142000-50001000,3S3,19142000,50001000
202503,19142000-5001000-3S2,7250000,0.564516129,2,7250000,0.565,2,7685000,19142000-5001000,3S2,19142000,5001000
202503,19142000-5001000-3S3,5199400,1.020588235,1,5184181.818,1.02,11,5501685.236,19142000-5001000,3S3,19142000,5001000
202503,19142000-52356000-3S3,6700000,1,1,6700000,1,2,7102000,19142000-52356000,3S3,19142000,52356000
202503,19142000-52835000-3S3,5600000,0.941176471,2,5600000,0.94,2,5936000,19142000-52835000,3S3,19142000,52835000
202503,19142000-5308000-2S2,3400000,0.545454545,1,3400000,0.55,1,3604000,19142000-5308000,2S2,19142000,5308000
202503,19142000-5308000-2S3,3400000,0.444444444,1,3400000,0.44,1,3604000,19142000-5308000,2S3,19142000,5308000
202503,19142000-5308000-3S3,4377500,0.676470588,2,4377500,0.69,2,4640150,19142000-5308000,3S3,19142000,5308000
202503,19142000-5310003-2S3,4700000,0.888888889,1,4400000,0.765,2,4791200,19142000-5310003,2S3,19142000,5310003
202503,19142000-5310003-3S2,4900000,0.774193548,1,4900000,0.77,1,5194000,19142000-5310003,3S2,19142000,5310003
202503,19142000-5310003-3S3,4750000,0.705882353,1,4750000,0.71,4,5035000,19142000-5310003,3S3,19142000,5310003
202503,19142000-5318000-2S2,3400000,0.545454545,1,3400000,0.55,7,3604000,19142000-5318000,2S2,19142000,5318000
202503,19142000-5318000-3,3997538,0.9375,1,3997538,0.94,1,4237390.28,19142000-5318000,3,19142000,5318000
202503,19142000-5360000-3S3,3844264.542,0.925653186,8,4437910.762,0.95047619,21,4452479.41,19142000-5360000,3S3,19142000,5360000
202503,19142000-5380000-3,4205035,0.9375,1,4205035,0.94,1,4457337.1,19142000-5380000,3,19142000,5380000
202503,19142000-54001000-3S3,7610306.056,0.987186275,6,8981667,0.996666667,9,8939109.98,19142000-54001000,3S3,19142000,54001000
202503,19142000-5615000-3S3,3774631.5,0.889779412,1,3774631.5,0.895,2,4001109.39,19142000-5615000,3S3,19142000,5615000
202503,19142000-5631000-3S3,5489528,1,1,5489528,1.01,1,5818899.68,19142000-5631000,3S3,19142000,5631000
202503,19142000-5887000-3S3,5950000,1,1,5950000,1.01,1,6307000,19142000-5887000,3S3,19142000,5887000
202503,19142000-66001000-3,1901345,0.9375,1,1901345,0.94,3,2015425.7,19142000-66001000,3,19142000,66001000
202503,19142000-66001000-3S3,3132500,1.029411765,1,3132500,1.015,2,3320450,19142000-66001000,3S3,19142000,66001000
202503,19142000-66170000-3S3,1020833.333,0.938527451,3,3023000,0.99,3,2355461.333,19142000-66170000,3S3,19142000,66170000
202503,19142000-68001000-3,4102050,0.9375,1,4102050,0.94,1,4348173,19142000-68001000,3,19142000,68001000
202503,19142000-68001000-3S3,6213000,0.87745098,6,7288000,0.876666667,6,7269480,19142000-68001000,3S3,19142000,68001000
202503,19142000-68077000-3S3,12950000,1.029411765,1,12950000,1.03,1,13727000,19142000-68077000,3S3,19142000,68077000
202503,19142000-68081000-3S3,7176230,0.882352941,1,7176230,0.88,1,7606803.8,19142000-68081000,3S3,19142000,68081000
202503,19142000-68276000-3S3,11750000,1.029411765,1,11750000,1.03,7,12455000,19142000-68276000,3S3,19142000,68276000
202503,19142000-68307000-3,4023315,0.9375,2,3997070,0.94,3,4248022.08,19142000-68307000,3,19142000,68307000
202503,19142000-68307000-3S3,5605937.5,0.943602941,2,5616350,0.934,5,5948916.1,19142000-68307000,3S3,19142000,68307000
202503,19142000-68547000-3S3,3000000,0.945264706,2,6000000,1,1,5088000,19142000-68547000,3S3,19142000,68547000
202503,19142000-73001000-2S3,4800000,0.888888889,1,4800000,0.89,2,5088000,19142000-73001000,2S3,19142000,73001000
202503,19142000-73001000-3S2,4900000,0.774193548,1,4900000,0.77,3,5194000,19142000-73001000,3S2,19142000,73001000
202503,19142000-73001000-3S3,3009166.667,0.896058824,4,4299166.667,0.86,6,4010156.667,19142000-73001000,3S3,19142000,73001000
202503,19142000-76001000-3,751244.5,0.5,1,751244.5,0.5,4,796319.17,19142000-76001000,3,19142000,76001000
202503,19142000-76001000-3S2,906000,0.967741935,1,NA,NA,NA,960360,19142000-76001000,3S2,19142000,76001000
202503,19142000-76001000-3S3,1352500.5,1.014705882,4,1863333.667,1.011666667,6,1758540.424,19142000-76001000,3S3,19142000,76001000
202503,19142000-76109000-2S2,1645542.857,0.441558442,5,2294539.326,0.417191011,89,2157037.183,19142000-76109000,2S2,19142000,76109000
202503,19142000-76109000-2S3,1029000,0.400673401,2,2283000,0.35,2,1888284,19142000-76109000,2S3,19142000,76109000
202503,19142000-76109000-3S2,0,0.548387097,2,2494000,0.375714286,7,2643640,19142000-76109000,3S2,19142000,76109000
202503,19142000-76109000-3S3,952000,0.871056863,5,2380000,1.03,39,1917328,19142000-76109000,3S3,19142000,76109000
202503,19142000-76111000-3S2,1088000,1.064516129,1,1088000,1.02,3,1153280,19142000-76111000,3S2,19142000,76111000
202503,19142000-76111000-3S3,595000,0.910882353,2,1190000,0.98,3,1009120,19142000-76111000,3S3,19142000,76111000
202503,19142000-76130000-3,1200000,1.0625,1,1200000,1.07,1,1272000,19142000-76130000,3,19142000,76130000
202503,19142000-76520000-3,437830.2143,0.875,4,791030.75,0.5475,8,688735.5679,19142000-76520000,3,19142000,76520000
202503,19142000-76520000-3S2,777600,0.990029326,2,1555200,1.03,2,1318809.6,19142000-76520000,3S2,19142000,76520000
202503,19142000-76520000-3S3,1180000.333,0.967320261,3,1785000.25,1.0025,4,1635580.3,19142000-76520000,3S3,19142000,76520000
202503,19142000-76892000-3,762578,0.9375,1,762578,0.94,1,808332.68,19142000-76892000,3,19142000,76892000
202503,19142000-76892000-3S2,1242387.647,0.720430108,3,1578269.049,0.892622951,61,1530551.478,19142000-76892000,3S2,19142000,76892000
202503,19142000-76892000-3S3,928014.9357,0.846949891,7,1362258.242,0.773064516,62,1259874.575,19142000-76892000,3S3,19142000,76892000
202503,19142000-8001000-3S3,8703333.333,0.89624183,4,8870833.333,0.981666667,12,9332063.333,19142000-8001000,3S3,19142000,8001000
202503,19142000-8296000-2S2,5100000,0.318181818,1,5100000,0.32,1,5406000,19142000-8296000,2S2,19142000,8296000
202503,19142000-8296000-3S2,8200000,1.064516129,1,8200000,1.06,1,8692000,19142000-8296000,3S2,19142000,8296000
202503,19142000-8296000-3S3,5819047.619,1,7,8114285.714,0.928571429,7,7627961.905,19142000-8296000,3S3,19142000,8296000
202503,19142000-8433000-3S3,4105875.125,0.968205882,4,8211833.5,1,6,6963617.159,19142000-8433000,3S3,19142000,8433000
202503,19142000-8560000-3S3,8958500,0.882352941,1,8958500,0.88,5,9496010,19142000-8560000,3S3,19142000,8560000
202503,19142000-8634000-3S3,7833521,1,1,7833521,1,2,8303532.26,19142000-8634000,3S3,19142000,8634000
202503,19142000-8638000-3S3,8200000,0.970588235,1,8200000,0.97,1,8692000,19142000-8638000,3S3,19142000,8638000
202503,19142000-86865000-2S3,5000000,0.740740741,1,5000000,0.37,2,5300000,19142000-86865000,2S3,19142000,86865000
202503,19142000-99001000-3,2300000,1.0625,1,2300000,1.06,1,2438000,19142000-99001000,3,19142000,99001000
202503,19142006-11001000-3S3,4219833.333,0.958333333,4,5010000,0.91,2,4975569.333,19142006-11001000,3S3,19142006,11001000
202503,19142006-13001000-3S2,9000000,0.967741935,1,9000000,0.97,2,9540000,19142006-13001000,3S2,19142006,13001000
202503,19142006-13001000-3S3,4650000,0.941176471,2,9300000,0.88,1,7886400,19142006-13001000,3S3,19142006,13001000
202503,19142006-15001000-3S3,5175000,1.014705882,1,NA,NA,NA,5485500,19142006-15001000,3S3,19142006,15001000
202503,19142006-17614000-3S3,4700000,1,1,4700000,1,1,4982000,19142006-17614000,3S3,19142006,17614000
202503,19142006-23001000-3S3,4150000,1,2,8300000,1,1,7038400,19142006-23001000,3S3,19142006,23001000
202503,19142006-25126000-2S2,2816306,0.672727273,1,2816306,0.45,1,2985284.36,19142006-25126000,2S2,19142006,25126000
202503,19142006-25126000-3S3,4968000,1.014705882,1,NA,NA,NA,5266080,19142006-25126000,3S3,19142006,25126000
202503,19142006-25799000-3S3,3604000,1,1,3604000,0.93,1,3820240,19142006-25799000,3S3,19142006,25799000
202503,19142006-25899000-3S3,5175000,1.014705882,1,NA,NA,NA,5485500,19142006-25899000,3S3,19142006,25899000
202503,19142006-47001000-3S3,9497600,0.755882353,2,9829333.333,0.948333333,6,10278438.4,19142006-47001000,3S3,19142006,47001000
202503,19142006-5001000-3S3,5002500,1.014705882,1,NA,NA,NA,5302650,19142006-5001000,3S3,19142006,5001000
202503,19142006-5045000-3S3,6820000,1,1,6820000,1,1,7229200,19142006-5045000,3S3,19142006,5045000
202503,19142006-5088000-3S3,5230000,1,1,5230000,1,1,5543800,19142006-5088000,3S3,19142006,5088000
202503,19142006-5142006-3S3,6120000,1,1,6120000,1.03,1,6487200,19142006-5142006,3S3,19142006,5142006
202503,19142006-52356000-3S3,5325000,0.882352941,1,5325000,0.88,4,5644500,19142006-52356000,3S3,19142006,52356000
202503,19142006-5308000-2S2,2327041,0.637579545,1,2327041,0.6375,4,2466663.46,19142006-5308000,2S2,19142006,5308000
202503,19142006-5308000-2S3,3032905,0.592592593,1,3032905,0.59,1,3214879.3,19142006-5308000,2S3,19142006,5308000
202503,19142006-5308000-3S3,2507500,1.014705882,2,5015000,1.005,4,4252720,19142006-5308000,3S3,19142006,5308000
202503,19142006-5360000-3S3,2615000,1.014705882,2,5230000,1,1,4435040,19142006-5360000,3S3,19142006,5360000
202503,19142006-54001000-3S3,5366666.667,0.960784314,3,8050000,0.94,2,7395266.667,19142006-54001000,3S3,19142006,54001000
202503,19142006-5440000-3S3,6300000,1,1,6300000,1,1,6678000,19142006-5440000,3S3,19142006,5440000
202503,19142006-5615000-2S2,2640000,0.524242424,3,3960000,0.42,9,3637920,19142006-5615000,2S2,19142006,5615000
202503,19142006-5615000-2S3,1980000,0.394444444,2,3960000,0.34,1,3358080,19142006-5615000,2S3,19142006,5615000
202503,19142006-5615000-3S3,6225000,1,1,6225000,1,2,6598500,19142006-5615000,3S3,19142006,5615000
202503,19142006-5887000-3S3,6240000,1,2,6240000,1.005,2,6614400,19142006-5887000,3S3,19142006,5887000
202503,19142006-66170000-3S3,4080000,1,2,2041984,0.46,2,3028621.824,19142006-66170000,3S3,19142006,66170000
202503,19142006-66400000-3S3,3500000,1,1,3500000,1,1,3710000,19142006-66400000,3S3,19142006,66400000
202503,19142006-68001000-3S3,2373333.333,0.986928105,3,6808648.649,0.483513514,37,5336593.874,19142006-68001000,3S3,19142006,68001000
202503,19142006-68077000-3S3,12950000,1.029411765,1,12950000,1.03,1,13727000,19142006-68077000,3S3,19142006,68077000
202503,19142006-68307000-3S3,6912000,0.982352941,2,7344000,0.953333333,6,7601472,19142006-68307000,3S3,19142006,68307000
202503,19142006-73001000-3S3,1983750,1.007352941,2,NA,NA,NA,2102775,19142006-73001000,3S3,19142006,73001000
202503,19142006-76001000-3S3,2225291.667,0.971813725,2,2340000,1.015,4,2431763.667,19142006-76001000,3S3,19142006,76001000
202503,19142006-76109000-3S2,1162300,0.816129032,5,2922500,0.985,2,2351525.2,19142006-76109000,3S2,19142006,76109000
